,name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
9023,Chris,2012,6,19,18,39.5,-58.0,tropical storm,0,40,1003,115.07799999999999,0.0
9024,Chris,2012,6,20,0,38.9,-56.7,tropical storm,0,40,1003,126.5858,0.0
9025,Chris,2012,6,20,6,38.3,-54.7,tropical storm,0,40,1002,126.5858,0.0
9026,Chris,2012,6,20,12,38.1,-52.5,tropical storm,0,45,1001,138.0936,0.0
9027,Chris,2012,6,20,18,38.2,-50.2,tropical storm,0,50,999,138.0936,0.0
9028,Chris,2012,6,21,0,38.6,-47.5,tropical storm,0,60,991,138.0936,0.0
9029,Chris,2012,6,21,6,39.5,-45.5,hurricane,1,70,982,138.0936,28.7695
9030,Chris,2012,6,21,12,40.5,-43.9,hurricane,1,75,974,149.6014,34.5234
9031,Chris,2012,6,21,18,41.9,-42.9,hurricane,1,70,975,149.6014,28.7695
9032,Chris,2012,6,22,0,43.3,-42.8,tropical storm,0,60,978,149.6014,0.0
9033,Chris,2012,6,22,6,44.5,-43.9,tropical storm,0,50,982,149.6014,0.0
9034,Debby,2012,6,23,12,25.5,-87.6,tropical storm,0,35,1002,172.61700000000002,0.0
9035,Debby,2012,6,23,18,26.0,-87.5,tropical storm,0,40,1001,172.61700000000002,0.0
9036,Debby,2012,6,24,0,26.5,-87.4,tropical storm,0,45,998,172.61700000000002,0.0
9037,Debby,2012,6,24,6,27.0,-87.2,tropical storm,0,50,995,264.6794,0.0
9038,Debby,2012,6,24,12,27.6,-86.8,tropical storm,0,55,994,322.2184,0.0
9039,Debby,2012,6,24,18,28.0,-86.3,tropical storm,0,55,992,333.7262,0.0
9040,Debby,2012,6,25,0,28.3,-86.0,tropical storm,0,50,990,356.7418,0.0
9041,Debby,2012,6,25,6,28.6,-85.8,tropical storm,0,45,993,356.7418,0.0
9042,Debby,2012,6,25,12,28.8,-85.6,tropical storm,0,40,994,333.7262,0.0
9043,Debby,2012,6,25,18,29.0,-85.3,tropical storm,0,40,992,356.7418,0.0
9044,Debby,2012,6,26,0,29.0,-85.0,tropical storm,0,45,991,333.7262,0.0
9045,Debby,2012,6,26,6,28.9,-84.7,tropical storm,0,40,991,310.7106,0.0
9046,Debby,2012,6,26,12,28.9,-84.3,tropical storm,0,40,992,264.6794,0.0
9047,Debby,2012,6,26,18,29.2,-83.7,tropical storm,0,35,995,207.1404,0.0
9048,Debby,2012,6,26,21,29.3,-83.2,tropical storm,0,35,995,207.1404,0.0
9049,Debby,2012,6,27,0,29.4,-82.7,tropical depression,-1,30,997,0.0,0.0
9050,Debby,2012,6,27,6,29.5,-81.5,tropical depression,-1,30,998,0.0,0.0
9051,Debby,2012,6,27,12,29.5,-80.3,tropical depression,-1,30,1001,0.0,0.0
9052,Ernesto,2012,8,1,12,11.6,-46.7,tropical depression,-1,30,1008,0.0,0.0
9053,Ernesto,2012,8,1,18,12.0,-48.2,tropical depression,-1,30,1008,0.0,0.0
9054,Ernesto,2012,8,2,0,12.4,-49.9,tropical depression,-1,30,1008,0.0,0.0
9055,Ernesto,2012,8,2,6,12.7,-51.7,tropical depression,-1,30,1008,0.0,0.0
9056,Ernesto,2012,8,2,12,13.0,-53.6,tropical storm,0,35,1007,103.5702,0.0
9057,Ernesto,2012,8,2,18,13.2,-55.5,tropical storm,0,45,1006,103.5702,0.0
9058,Ernesto,2012,8,3,0,13.4,-57.5,tropical storm,0,45,1005,138.0936,0.0
9059,Ernesto,2012,8,3,6,13.6,-59.7,tropical storm,0,40,1005,161.1092,0.0
9060,Ernesto,2012,8,3,12,13.7,-61.6,tropical storm,0,40,1003,184.1248,0.0
9061,Ernesto,2012,8,3,18,13.8,-63.3,tropical storm,0,40,1003,184.1248,0.0
9062,Ernesto,2012,8,4,0,13.8,-64.8,tropical storm,0,40,1004,149.6014,0.0
9063,Ernesto,2012,8,4,6,13.9,-66.4,tropical storm,0,45,1005,149.6014,0.0
9064,Ernesto,2012,8,4,12,14.2,-67.9,tropical storm,0,45,1005,149.6014,0.0
9065,Ernesto,2012,8,4,18,14.6,-69.5,tropical storm,0,45,1005,138.0936,0.0
9066,Ernesto,2012,8,5,0,15.0,-71.5,tropical storm,0,45,1006,138.0936,0.0
9067,Ernesto,2012,8,5,6,15.0,-73.8,tropical storm,0,45,1006,126.5858,0.0
9068,Ernesto,2012,8,5,12,15.0,-76.1,tropical storm,0,45,1006,126.5858,0.0
9069,Ernesto,2012,8,5,18,15.1,-77.8,tropical storm,0,45,1005,126.5858,0.0
9070,Ernesto,2012,8,6,0,15.2,-78.9,tropical storm,0,45,1003,126.5858,0.0
9071,Ernesto,2012,8,6,6,15.4,-79.6,tropical storm,0,50,998,126.5858,0.0
9072,Ernesto,2012,8,6,12,15.7,-80.2,tropical storm,0,55,996,126.5858,0.0
9073,Ernesto,2012,8,6,18,16.2,-81.2,tropical storm,0,55,995,126.5858,0.0
9074,Ernesto,2012,8,7,0,16.7,-82.2,tropical storm,0,55,994,126.5858,0.0
9075,Ernesto,2012,8,7,6,17.3,-83.3,tropical storm,0,55,993,161.1092,0.0
9076,Ernesto,2012,8,7,12,17.8,-84.4,hurricane,1,65,988,184.1248,23.0156
9077,Ernesto,2012,8,7,18,18.4,-85.7,hurricane,1,75,983,218.6482,34.5234
9078,Ernesto,2012,8,8,0,18.7,-87.1,hurricane,1,80,979,241.6638,34.5234
9079,Ernesto,2012,8,8,1,18.7,-87.2,hurricane,1,80,977,241.6638,34.5234
9080,Ernesto,2012,8,8,3,18.8,-87.7,hurricane,2,85,973,241.6638,34.5234
9081,Ernesto,2012,8,8,6,18.8,-88.3,hurricane,1,80,973,241.6638,34.5234
9082,Ernesto,2012,8,8,12,18.8,-89.6,tropical storm,0,60,983,241.6638,0.0
9083,Ernesto,2012,8,8,18,18.8,-90.8,tropical storm,0,50,993,195.6326,0.0
9084,Ernesto,2012,8,9,0,18.8,-91.7,tropical storm,0,55,993,195.6326,0.0
9085,Ernesto,2012,8,9,6,18.7,-92.8,tropical storm,0,60,992,195.6326,0.0
9086,Ernesto,2012,8,9,12,18.4,-93.8,tropical storm,0,55,989,172.61700000000002,0.0
9087,Ernesto,2012,8,9,16,18.3,-94.6,tropical storm,0,55,989,172.61700000000002,0.0
9088,Ernesto,2012,8,9,18,18.2,-94.9,tropical storm,0,50,993,138.0936,0.0
9089,Ernesto,2012,8,10,0,18.0,-96.0,tropical storm,0,40,997,115.07799999999999,0.0
9090,Ernesto,2012,8,10,6,17.9,-97.2,tropical depression,-1,30,1002,0.0,0.0
9091,Gordon,2012,8,15,12,27.6,-54.6,tropical depression,-1,30,1013,0.0,0.0
9092,Gordon,2012,8,15,18,29.1,-55.1,tropical depression,-1,30,1012,0.0,0.0
9093,Gordon,2012,8,16,0,30.5,-55.4,tropical storm,0,35,1010,23.0156,0.0
9094,Gordon,2012,8,16,6,31.7,-55.2,tropical storm,0,40,1009,34.5234,0.0
9095,Gordon,2012,8,16,12,32.9,-54.4,tropical storm,0,45,1006,69.0468,0.0
9096,Gordon,2012,8,16,18,33.9,-53.0,tropical storm,0,55,998,80.5546,0.0
9097,Gordon,2012,8,17,0,34.3,-51.1,tropical storm,0,60,995,80.5546,0.0
9098,Gordon,2012,8,17,6,34.6,-49.1,tropical storm,0,55,998,103.5702,0.0
9099,Gordon,2012,8,17,12,34.4,-47.0,tropical storm,0,55,997,149.6014,0.0
9100,Gordon,2012,8,17,18,34.3,-45.0,tropical storm,0,55,993,184.1248,0.0
9101,Gordon,2012,8,18,0,34.2,-43.1,tropical storm,0,60,990,195.6326,0.0
9102,Gordon,2012,8,18,6,34.0,-41.5,hurricane,1,65,987,218.6482,23.0156
9103,Gordon,2012,8,18,12,34.0,-39.6,hurricane,1,75,979,218.6482,34.5234
9104,Gordon,2012,8,18,18,34.0,-37.5,hurricane,2,90,969,218.6482,57.538999999999994
9105,Gordon,2012,8,19,0,34.3,-35.0,hurricane,2,95,965,218.6482,57.538999999999994
9106,Gordon,2012,8,19,6,34.7,-32.6,hurricane,2,90,969,218.6482,57.538999999999994
9107,Gordon,2012,8,19,12,35.2,-30.6,hurricane,2,90,969,218.6482,57.538999999999994
9108,Gordon,2012,8,19,18,35.7,-28.5,hurricane,1,80,977,218.6482,57.538999999999994
9109,Gordon,2012,8,20,0,36.4,-26.6,hurricane,1,70,981,195.6326,57.538999999999994
9110,Gordon,2012,8,20,5,37.0,-25.1,hurricane,1,65,984,195.6326,57.538999999999994
9111,Gordon,2012,8,20,6,37.1,-25.0,hurricane,1,65,984,195.6326,57.538999999999994
9112,Gordon,2012,8,20,12,37.9,-23.2,tropical storm,0,60,990,184.1248,0.0
9113,Isaac,2012,8,21,6,14.9,-50.1,tropical depression,-1,30,1007,0.0,0.0
9114,Isaac,2012,8,21,12,15.0,-51.6,tropical depression,-1,30,1006,0.0,0.0
9115,Isaac,2012,8,21,18,15.2,-53.1,tropical storm,0,35,1005,46.0312,0.0
9116,Isaac,2012,8,22,0,15.4,-54.8,tropical storm,0,40,1004,46.0312,0.0
9117,Isaac,2012,8,22,6,15.7,-56.6,tropical storm,0,45,1003,57.538999999999994,0.0
9118,Isaac,2012,8,22,12,15.9,-58.6,tropical storm,0,45,1004,103.5702,0.0
9119,Isaac,2012,8,22,18,16.1,-60.4,tropical storm,0,45,1004,172.61700000000002,0.0
9120,Isaac,2012,8,23,0,15.7,-62.0,tropical storm,0,45,1004,230.15599999999998,0.0
9121,Isaac,2012,8,23,6,15.0,-63.4,tropical storm,0,45,1004,207.1404,0.0
9122,Isaac,2012,8,23,12,15.1,-65.0,tropical storm,0,45,1003,184.1248,0.0
9123,Isaac,2012,8,23,18,15.6,-66.4,tropical storm,0,45,1003,184.1248,0.0
9124,Isaac,2012,8,24,0,15.7,-67.8,tropical storm,0,45,1002,207.1404,0.0
9125,Isaac,2012,8,24,6,15.4,-69.1,tropical storm,0,45,998,253.1716,0.0
9126,Isaac,2012,8,24,12,15.7,-70.4,tropical storm,0,50,995,299.2028,0.0
9127,Isaac,2012,8,24,18,16.6,-71.2,tropical storm,0,55,993,345.23400000000004,0.0
9128,Isaac,2012,8,25,0,17.3,-71.8,tropical storm,0,55,992,402.773,0.0
9129,Isaac,2012,8,25,6,18.3,-72.7,tropical storm,0,55,991,333.7262,0.0
9130,Isaac,2012,8,25,12,19.6,-73.9,tropical storm,0,50,997,299.2028,0.0
9131,Isaac,2012,8,25,15,20.1,-74.5,tropical storm,0,50,997,299.2028,0.0
9132,Isaac,2012,8,25,18,20.8,-75.2,tropical storm,0,50,997,310.7106,0.0
9133,Isaac,2012,8,26,0,21.8,-76.7,tropical storm,0,50,997,356.7418,0.0
9134,Isaac,2012,8,26,6,22.7,-78.3,tropical storm,0,55,995,310.7106,0.0
9135,Isaac,2012,8,26,12,23.4,-80.0,tropical storm,0,55,995,310.7106,0.0
9136,Isaac,2012,8,26,18,23.7,-81.4,tropical storm,0,50,992,310.7106,0.0
9137,Isaac,2012,8,27,0,24.2,-82.6,tropical storm,0,50,990,345.23400000000004,0.0
9138,Isaac,2012,8,27,6,25.0,-83.6,tropical storm,0,50,989,379.7574,0.0
9139,Isaac,2012,8,27,12,25.7,-84.7,tropical storm,0,55,987,379.7574,0.0
9140,Isaac,2012,8,27,18,26.3,-85.7,tropical storm,0,60,982,379.7574,0.0
9141,Isaac,2012,8,28,0,26.8,-86.7,tropical storm,0,60,979,379.7574,0.0
9142,Isaac,2012,8,28,6,27.4,-87.6,tropical storm,0,60,978,368.2496,0.0
9143,Isaac,2012,8,28,12,28.0,-88.3,hurricane,1,65,975,356.7418,69.0468
9144,Isaac,2012,8,28,18,28.6,-88.8,hurricane,1,70,972,368.2496,69.0468
9145,Isaac,2012,8,29,0,28.9,-89.4,hurricane,1,70,967,379.7574,69.0468
9146,Isaac,2012,8,29,3,29.0,-89.7,hurricane,1,70,965,379.7574,69.0468
9147,Isaac,2012,8,29,6,29.1,-90.0,hurricane,1,70,966,379.7574,57.538999999999994
9148,Isaac,2012,8,29,8,29.2,-90.2,hurricane,1,70,966,379.7574,57.538999999999994
9149,Isaac,2012,8,29,12,29.4,-90.5,hurricane,1,65,968,379.7574,57.538999999999994
9150,Isaac,2012,8,29,18,29.7,-90.8,tropical storm,0,60,973,379.7574,0.0
9151,Isaac,2012,8,30,0,30.1,-91.1,tropical storm,0,55,977,333.7262,0.0
9152,Isaac,2012,8,30,6,30.6,-91.5,tropical storm,0,55,982,276.1872,0.0
9153,Isaac,2012,8,30,12,31.3,-91.9,tropical storm,0,45,987,230.15599999999998,0.0
9154,Isaac,2012,8,30,18,32.1,-92.4,tropical storm,0,35,993,195.6326,0.0
9155,Isaac,2012,8,31,0,33.1,-92.9,tropical depression,-1,30,998,0.0,0.0
9156,Isaac,2012,8,31,6,34.3,-93.5,tropical depression,-1,25,1000,0.0,0.0
9157,Isaac,2012,8,31,12,35.6,-94.0,tropical depression,-1,20,1001,0.0,0.0
9158,Isaac,2012,8,31,18,36.8,-94.1,tropical depression,-1,20,1003,0.0,0.0
9159,Isaac,2012,9,1,0,37.8,-93.9,tropical depression,-1,20,1004,0.0,0.0
9160,Isaac,2012,9,1,6,38.4,-93.3,tropical depression,-1,20,1005,0.0,0.0
9161,Joyce,2012,8,22,6,11.5,-34.5,tropical depression,-1,25,1011,0.0,0.0
9162,Joyce,2012,8,22,12,12.1,-35.8,tropical depression,-1,30,1009,0.0,0.0
9163,Joyce,2012,8,22,18,12.8,-37.3,tropical depression,-1,30,1009,0.0,0.0
9164,Joyce,2012,8,23,0,13.5,-38.7,tropical depression,-1,30,1009,0.0,0.0
9165,Joyce,2012,8,23,6,14.2,-40.0,tropical depression,-1,30,1009,0.0,0.0
9166,Joyce,2012,8,23,12,14.8,-41.1,tropical storm,0,35,1007,138.0936,0.0
9167,Joyce,2012,8,23,18,15.5,-42.1,tropical storm,0,35,1006,207.1404,0.0
9168,Joyce,2012,8,24,0,16.1,-43.2,tropical depression,-1,30,1008,0.0,0.0
9169,Joyce,2012,8,24,6,16.7,-44.3,tropical depression,-1,30,1008,0.0,0.0
9170,Kirk,2012,8,28,18,23.9,-43.4,tropical depression,-1,30,1007,0.0,0.0
9171,Kirk,2012,8,29,0,24.0,-44.5,tropical storm,0,40,1004,69.0468,0.0
9172,Kirk,2012,8,29,6,24.3,-45.5,tropical storm,0,40,1003,80.5546,0.0
9173,Kirk,2012,8,29,12,24.6,-46.3,tropical storm,0,45,1001,80.5546,0.0
9174,Kirk,2012,8,29,18,25.1,-47.1,tropical storm,0,45,999,80.5546,0.0
9175,Kirk,2012,8,30,0,25.6,-47.9,tropical storm,0,50,995,80.5546,0.0
9176,Kirk,2012,8,30,6,26.1,-48.6,tropical storm,0,55,992,92.0624,0.0
9177,Kirk,2012,8,30,12,26.8,-49.3,hurricane,1,65,989,103.5702,17.2617
9178,Kirk,2012,8,30,18,27.6,-50.1,hurricane,1,75,985,103.5702,28.7695
9179,Kirk,2012,8,31,0,28.5,-50.5,hurricane,1,80,981,103.5702,28.7695
9180,Kirk,2012,8,31,6,29.6,-50.7,hurricane,2,90,970,103.5702,28.7695
9181,Kirk,2012,8,31,12,30.6,-50.9,hurricane,2,90,972,115.07799999999999,34.5234
9182,Kirk,2012,8,31,18,31.7,-50.6,hurricane,1,80,980,115.07799999999999,34.5234
9183,Kirk,2012,9,1,0,33.1,-50.0,hurricane,1,70,988,115.07799999999999,17.2617
9184,Kirk,2012,9,1,6,34.6,-48.9,hurricane,1,65,990,115.07799999999999,17.2617
9185,Kirk,2012,9,1,12,36.5,-47.3,tropical storm,0,60,992,126.5858,0.0
9186,Kirk,2012,9,1,18,38.4,-45.4,tropical storm,0,55,996,115.07799999999999,0.0
9187,Kirk,2012,9,2,0,40.3,-43.0,tropical storm,0,55,998,138.0936,0.0
9188,Kirk,2012,9,2,6,42.4,-40.6,tropical storm,0,50,1001,138.0936,0.0
9189,Kirk,2012,9,2,12,45.0,-38.1,tropical storm,0,50,1002,138.0936,0.0
9190,Kirk,2012,9,2,18,48.1,-34.6,tropical storm,0,45,1002,138.0936,0.0
9191,Leslie,2012,8,30,0,13.5,-39.2,tropical depression,-1,30,1007,0.0,0.0
9192,Leslie,2012,8,30,6,13.6,-40.9,tropical depression,-1,30,1006,0.0,0.0
9193,Leslie,2012,8,30,12,13.8,-42.6,tropical storm,0,35,1005,34.5234,0.0
9194,Leslie,2012,8,30,18,14.2,-44.2,tropical storm,0,40,1004,80.5546,0.0
9195,Leslie,2012,8,31,0,14.7,-45.8,tropical storm,0,45,1002,80.5546,0.0
9196,Leslie,2012,8,31,6,15.3,-47.4,tropical storm,0,50,1001,126.5858,0.0
9197,Leslie,2012,8,31,12,16.0,-49.0,tropical storm,0,55,999,126.5858,0.0
9198,Leslie,2012,8,31,18,16.5,-50.6,tropical storm,0,55,999,149.6014,0.0
9199,Leslie,2012,9,1,0,17.1,-52.2,tropical storm,0,60,998,149.6014,0.0
9200,Leslie,2012,9,1,6,17.6,-53.8,tropical storm,0,60,996,207.1404,0.0
9201,Leslie,2012,9,1,12,18.1,-55.3,tropical storm,0,60,995,276.1872,0.0
9202,Leslie,2012,9,1,18,18.8,-56.8,tropical storm,0,60,994,299.2028,0.0
9203,Leslie,2012,9,2,0,19.6,-58.1,tropical storm,0,60,994,333.7262,0.0
9204,Leslie,2012,9,2,6,20.4,-59.4,tropical storm,0,55,995,333.7262,0.0
9205,Leslie,2012,9,2,12,21.2,-60.7,tropical storm,0,50,997,368.2496,0.0
9206,Leslie,2012,9,2,18,22.1,-61.4,tropical storm,0,50,997,345.23400000000004,0.0
9207,Leslie,2012,9,3,0,22.9,-61.7,tropical storm,0,50,997,345.23400000000004,0.0
9208,Leslie,2012,9,3,6,23.4,-62.2,tropical storm,0,50,996,345.23400000000004,0.0
9209,Leslie,2012,9,3,12,23.5,-62.6,tropical storm,0,50,993,345.23400000000004,0.0
9210,Leslie,2012,9,3,18,23.8,-62.8,tropical storm,0,55,990,333.7262,0.0
9211,Leslie,2012,9,4,0,24.2,-62.6,tropical storm,0,60,989,345.23400000000004,0.0
9212,Leslie,2012,9,4,6,24.5,-62.5,tropical storm,0,60,988,333.7262,0.0
9213,Leslie,2012,9,4,12,24.8,-62.5,tropical storm,0,60,988,322.2184,0.0
9214,Leslie,2012,9,4,18,25.0,-62.6,tropical storm,0,60,988,345.23400000000004,0.0
9215,Leslie,2012,9,5,0,25.2,-62.8,tropical storm,0,60,988,345.23400000000004,0.0
9216,Leslie,2012,9,5,6,25.4,-62.8,hurricane,1,65,985,391.2652,17.2617
9217,Leslie,2012,9,5,12,25.6,-62.8,hurricane,1,70,982,391.2652,23.0156
9218,Leslie,2012,9,5,18,25.8,-62.7,hurricane,1,70,982,391.2652,40.2773
9219,Leslie,2012,9,6,0,26.0,-62.6,hurricane,1,65,984,368.2496,40.2773
9220,Leslie,2012,9,6,6,26.2,-62.5,hurricane,1,65,984,368.2496,40.2773
9221,Leslie,2012,9,6,12,26.3,-62.4,hurricane,1,65,983,368.2496,40.2773
9222,Leslie,2012,9,6,18,26.4,-62.3,hurricane,1,65,982,322.2184,40.2773
9223,Leslie,2012,9,7,0,26.5,-62.2,hurricane,1,65,982,322.2184,69.0468
9224,Leslie,2012,9,7,6,26.6,-62.2,hurricane,1,65,982,322.2184,69.0468
9225,Leslie,2012,9,7,12,26.8,-62.2,tropical storm,0,60,981,322.2184,0.0
9226,Leslie,2012,9,7,18,27.1,-62.2,tropical storm,0,60,981,333.7262,0.0
9227,Leslie,2012,9,8,0,27.4,-62.3,tropical storm,0,60,983,333.7262,0.0
9228,Leslie,2012,9,8,6,27.8,-62.4,tropical storm,0,55,985,333.7262,0.0
9229,Leslie,2012,9,8,12,28.3,-62.5,tropical storm,0,55,987,333.7262,0.0
9230,Leslie,2012,9,8,18,29.0,-62.5,tropical storm,0,55,988,333.7262,0.0
9231,Leslie,2012,9,9,0,29.7,-62.6,tropical storm,0,55,988,333.7262,0.0
9232,Leslie,2012,9,9,6,30.5,-62.6,tropical storm,0,55,988,345.23400000000004,0.0
9233,Leslie,2012,9,9,12,31.5,-62.5,tropical storm,0,55,988,345.23400000000004,0.0
9234,Leslie,2012,9,9,18,32.6,-62.3,tropical storm,0,55,988,345.23400000000004,0.0
9235,Leslie,2012,9,10,0,33.8,-62.0,tropical storm,0,55,988,345.23400000000004,0.0
9236,Leslie,2012,9,10,6,35.1,-61.6,tropical storm,0,60,985,379.7574,0.0
9237,Leslie,2012,9,10,12,36.4,-60.8,hurricane,1,65,980,379.7574,23.0156
9238,Leslie,2012,9,10,18,38.5,-59.8,hurricane,1,65,975,379.7574,23.0156
9239,Leslie,2012,9,11,0,41.1,-58.6,hurricane,1,65,970,379.7574,23.0156
9240,Leslie,2012,9,11,6,44.0,-57.3,hurricane,1,65,968,517.851,34.5234
9241,Michael,2012,9,3,6,25.4,-41.2,tropical depression,-1,25,1015,0.0,0.0
9242,Michael,2012,9,3,12,25.3,-41.7,tropical depression,-1,25,1014,0.0,0.0
9243,Michael,2012,9,3,18,25.5,-42.1,tropical depression,-1,30,1013,0.0,0.0
9244,Michael,2012,9,4,0,25.8,-42.5,tropical depression,-1,30,1011,0.0,0.0
9245,Michael,2012,9,4,6,26.2,-43.0,tropical storm,0,35,1009,34.5234,0.0
9246,Michael,2012,9,4,12,26.7,-43.5,tropical storm,0,40,1007,57.538999999999994,0.0
9247,Michael,2012,9,4,18,27.1,-43.7,tropical storm,0,45,1006,57.538999999999994,0.0
9248,Michael,2012,9,5,0,27.4,-43.8,tropical storm,0,45,1005,57.538999999999994,0.0
9249,Michael,2012,9,5,6,27.8,-43.8,tropical storm,0,45,1005,69.0468,0.0
9250,Michael,2012,9,5,12,28.2,-43.5,tropical storm,0,50,1001,80.5546,0.0
9251,Michael,2012,9,5,18,28.6,-43.1,hurricane,1,65,992,80.5546,11.5078
9252,Michael,2012,9,6,0,29.0,-42.6,hurricane,1,80,981,92.0624,23.0156
9253,Michael,2012,9,6,6,29.4,-42.0,hurricane,2,95,968,115.07799999999999,28.7695
9254,Michael,2012,9,6,12,29.9,-41.4,hurricane,3,100,964,115.07799999999999,28.7695
9255,Michael,2012,9,6,18,30.3,-41.0,hurricane,2,95,968,115.07799999999999,28.7695
9256,Michael,2012,9,7,0,30.6,-40.8,hurricane,2,90,970,126.5858,40.2773
9257,Michael,2012,9,7,6,30.9,-40.8,hurricane,2,90,970,126.5858,40.2773
9258,Michael,2012,9,7,12,31.1,-41.0,hurricane,2,90,970,126.5858,40.2773
9259,Michael,2012,9,7,18,31.3,-41.2,hurricane,2,85,973,126.5858,40.2773
9260,Michael,2012,9,8,0,31.6,-41.5,hurricane,1,80,977,115.07799999999999,40.2773
9261,Michael,2012,9,8,6,32.0,-41.7,hurricane,1,80,978,115.07799999999999,40.2773
9262,Michael,2012,9,8,12,32.4,-41.9,hurricane,2,85,975,115.07799999999999,40.2773
9263,Michael,2012,9,8,18,32.9,-42.1,hurricane,2,90,972,115.07799999999999,40.2773
9264,Michael,2012,9,9,0,33.3,-42.3,hurricane,2,90,973,115.07799999999999,40.2773
9265,Michael,2012,9,9,6,33.6,-42.6,hurricane,2,85,976,115.07799999999999,40.2773
9266,Michael,2012,9,9,12,33.7,-42.9,hurricane,2,85,976,138.0936,46.0312
9267,Michael,2012,9,9,18,33.7,-43.5,hurricane,1,80,979,138.0936,46.0312
9268,Michael,2012,9,10,0,33.6,-44.1,hurricane,1,75,982,149.6014,40.2773
9269,Michael,2012,9,10,6,33.4,-44.9,hurricane,1,70,985,149.6014,40.2773
9270,Michael,2012,9,10,12,33.6,-45.8,hurricane,1,70,986,149.6014,40.2773
9271,Michael,2012,9,10,18,33.9,-46.9,hurricane,1,65,988,149.6014,34.5234
9272,Michael,2012,9,11,0,34.8,-47.8,tropical storm,0,60,991,115.07799999999999,0.0
9273,Michael,2012,9,11,6,36.4,-47.8,tropical storm,0,55,994,80.5546,0.0
9274,Michael,2012,9,11,12,38.2,-47.6,tropical storm,0,45,997,80.5546,0.0
9275,Nadine,2012,9,10,12,15.5,-38.0,tropical depression,-1,25,1008,0.0,0.0
9276,Nadine,2012,9,10,18,15.6,-39.4,tropical depression,-1,25,1007,0.0,0.0
9277,Nadine,2012,9,11,0,15.8,-40.8,tropical depression,-1,25,1007,0.0,0.0
9278,Nadine,2012,9,11,6,16.0,-41.9,tropical depression,-1,25,1007,0.0,0.0
9279,Nadine,2012,9,11,12,16.4,-42.8,tropical depression,-1,30,1006,0.0,0.0
9280,Nadine,2012,9,11,18,16.9,-43.7,tropical depression,-1,30,1006,0.0,0.0
9281,Nadine,2012,9,12,0,17.5,-44.8,tropical storm,0,35,1004,115.07799999999999,0.0
9282,Nadine,2012,9,12,6,18.1,-45.9,tropical storm,0,45,1001,138.0936,0.0
9283,Nadine,2012,9,12,12,18.8,-47.1,tropical storm,0,50,997,207.1404,0.0
9284,Nadine,2012,9,12,18,19.5,-48.3,tropical storm,0,55,994,230.15599999999998,0.0
9285,Nadine,2012,9,13,0,20.2,-49.5,tropical storm,0,60,990,264.6794,0.0
9286,Nadine,2012,9,13,6,21.0,-50.6,tropical storm,0,60,990,276.1872,0.0
9287,Nadine,2012,9,13,12,22.0,-51.7,tropical storm,0,60,990,322.2184,0.0
9288,Nadine,2012,9,13,18,23.2,-52.6,tropical storm,0,60,989,356.7418,0.0
9289,Nadine,2012,9,14,0,24.4,-53.4,tropical storm,0,60,989,379.7574,0.0
9290,Nadine,2012,9,14,6,25.6,-54.0,tropical storm,0,60,987,379.7574,0.0
9291,Nadine,2012,9,14,12,27.0,-54.0,tropical storm,0,60,986,379.7574,0.0
9292,Nadine,2012,9,14,18,28.3,-53.7,hurricane,1,65,984,379.7574,34.5234
9293,Nadine,2012,9,15,0,29.6,-53.3,hurricane,1,70,981,368.2496,34.5234
9294,Nadine,2012,9,15,6,30.5,-52.2,hurricane,1,70,980,368.2496,34.5234
9295,Nadine,2012,9,15,12,30.8,-50.7,hurricane,1,70,980,345.23400000000004,46.0312
9296,Nadine,2012,9,15,18,30.8,-49.1,hurricane,1,70,980,345.23400000000004,46.0312
9297,Nadine,2012,9,16,0,30.7,-47.5,hurricane,1,70,981,345.23400000000004,46.0312
9298,Nadine,2012,9,16,6,30.6,-45.4,hurricane,1,65,984,345.23400000000004,46.0312
9299,Nadine,2012,9,16,12,30.6,-43.0,hurricane,1,65,985,345.23400000000004,57.538999999999994
9300,Nadine,2012,9,16,18,30.8,-40.6,hurricane,1,65,985,345.23400000000004,57.538999999999994
9301,Nadine,2012,9,17,0,31.1,-38.8,tropical storm,0,60,986,345.23400000000004,0.0
9302,Nadine,2012,9,17,6,31.7,-37.1,tropical storm,0,60,987,356.7418,0.0
9303,Nadine,2012,9,17,12,32.5,-35.9,tropical storm,0,55,988,356.7418,0.0
9304,Nadine,2012,9,17,18,33.1,-35.1,tropical storm,0,55,988,356.7418,0.0
9305,Nadine,2012,9,18,0,33.5,-34.5,tropical storm,0,50,989,356.7418,0.0
9306,Nadine,2012,9,18,6,33.9,-33.9,tropical storm,0,50,989,368.2496,0.0
9307,Nadine,2012,9,18,12,34.3,-33.3,tropical storm,0,50,989,368.2496,0.0
9308,Nadine,2012,9,18,18,34.9,-32.7,tropical storm,0,50,989,437.2964,0.0
9309,Nadine,2012,9,19,0,35.5,-32.3,tropical storm,0,50,989,437.2964,0.0
9310,Nadine,2012,9,19,6,36.1,-32.0,tropical storm,0,50,989,437.2964,0.0
9311,Nadine,2012,9,19,12,36.7,-32.0,tropical storm,0,50,989,437.2964,0.0
9312,Nadine,2012,9,19,18,37.1,-32.0,tropical storm,0,50,987,437.2964,0.0
9313,Nadine,2012,9,20,0,37.2,-31.6,tropical storm,0,50,986,448.8042,0.0
