id,sentiment,review
6092_1,0,"Someone must have been seriously joking when they made this film.<br /><br />Firstly, it is an absolute impossibility that this movie was made in 1993. The fashions and music dictate that this is seriously 80's. My guess is that this has sat on the shelf for a long while before some crazed distributer picked it up and released it to a disbelieving world.<br /><br />There is a plot. Kind of. A strange loner meets a random man with a beard who tells him that if he meditates while singing his favourite song he will be able to turn into whomever he chooses. At this point I feel obliged to point out that the loner's favourite song is London Bridge Is Falling Down. Why is this his favourite song? Because he's an idiot. We are only a minute into the film and already the film has reached a monumental level of stupidity. It gets even stupider.<br /><br />The loner is the nostril picker. I can only assume this as there are two scenes in the film where he is seen picking his nose. That clears up the title. He decides to change into a girl so that he can get close to other girls. And kill them. That's more or less it.<br /><br />The acting is universally appalling. Every single performance in this movie sucks. In fact, I would go so far as to say that the acting is of the standard of a pornographic movie. It really is that terrible. The nostril picker appears to the audience as the nostril picker. The characters in the movie see him as the girl he has become through singing London Bridge Is Falling Down. Man, I feel like an idiot even typing this. Anyway, it is kind of strange seeing a middle aged weirdo hanging out with school girls. And not in a good way. There is even an extended montage of scenes where the nostril picker is at school with the girls and a song plays over the top. It is very possibly the worst song ever recorded. I'm not even going to describe it. You'll know it when you hear it. And you'll agree with me.<br /><br />There are some scenes of violence, sure. And there is a Benny Hill style chase sequence involving a transsexual. There is even an immortal bit of dialogue, that may or may not have been taken from Shakespeare or John Milton, where the nostril picker says to a prostitute, 'I've got the cash if you've got the gash'. Lovely, I'm sure you'll agree.<br /><br />Utter nonsense."
1289_2,0,"This was a new alltime low among westerns. The writing is excruciatingly bad, characters are impossible to emphasize with and are either disgusting or bland, the violence is appalling and technically not very convincingly executed. And Tobey Maguire shows us the flip side of his talent, sleepwalking through his part with those expressionless eyes and that raspy voice of his that here betrays only mannerism. 'Ride With the Devil' is among my five worst movie experiences ever, a western never to be surpassed in the negative respect."
3411_1,0,"Mix exotic tropical locations, babes in skimpy attire, explosions, good-looking Dudley Do-Right clones, a movie star with his best years behind him (Martin Sheen), a little martial arts and a sexy villainess (Tracy Lor.....er, sorry...Tracy ELIZABETH Lords) and you'd think you'd be in for some escapist fun. Not so! This is a dreary TV movie and even though it likes to promote itself as a \Charlie's Angels\"" deal,it is nowhere near as good as the original series or even the gawdawful, irretrievably stupid, recent C.A. movies. This abomination is best described as a THIRD RATE Andy Sidaris film. Nowhere near as much fun as Andy's \""Hard Ticket To Hawaii\"", although some of the fight scenes are decent enough. The girls spend too much time posing and trying too look prissy and it gets annoying after a while. There's better genre stuff that this out there. Oh yeah, and the \""babes\"" aren't as hot as they like to think they are. Terrible soundtrack...when it's there."""
2083_1,0,"At what point exactly does a good movie go bad? When does a movie go from \watchable\"" to \""where's that &^@_+#!* OFF switch\""? Thank goodness for DVDs, like this one, that can be borrowed from the library - for free! Likewise, thank goodness for the \""fast forward\"" switch on the DVD player. I feel sorry for those people who were duped at the box office.<br /><br />At one point (I've forgotten exactly when because now it's all just a blur), our \""hero,\"" Luke Wilson starts running through traffic; I think he was looking for a cab. It was at that point when I gave up, realizing I couldn't care whether he found his ride or got run over by a garbage truck.<br /><br />The last time the movie was interesting was when Luke Wilson climbs out of the dumpster, hair dryer in hand, and first meets the \""heroine,\"" Uma Thurman. That scene ended with the purse-snatching criminal dangling helplessly from the fire escape far, far above the departing Luke and Uma. That was the last time the movie was funny, and when was that scene? Ten minutes into the flick?<br /><br />Every time the movie tried to become \""funny,\"" it couldn't. Every time the movie approached \""excitement,\"" it fizzled out, heading in the opposite direction. When a musical score might have helped squeeze life out of this dullard, the sound track stayed empty and silent.<br /><br />The sex scenes were not needed and were beyond lame; the damage to sets and props unnecessary and childish. When Uma turns into the crazy ex-girlfriend, I felt like I was watching \""The 40 Year Old Virgin Meets Pulp Fiction\""; that's when I realized that there was no turning back because I thoroughly disliked \""The 40 Year Old Virgin\"" and \""Pulp Fiction.\""<br /><br />Luke Wilson's sidekick, Rainn Wilson (also seen in the dreary \""The Last Mimzy\"") adds nothing but insult to injury in this awful movie. Rainn Wilson, the King of Television Boredom, should stay with that equally awful medium. Hey, Rainn Wilson! Leave full-length motion pictures alone! Every time Uma's rival, Anna Faris, came on screen, I expected Jason or Freddy or some fright flick monster to jump out from behind the scenery; once you see Anna Faris in \""Scary Movie,\"" that's all you ever see, no matter the movie, no matter the medium. The character played by Wanda Sykes was just plain awful and was so out of place in this flick."""
1613_2,0,"Now that Che(2008) has finished its relatively short Australian cinema run (extremely limited release:1 screen in Sydney, after 6wks), I can guiltlessly join both hosts of \At The Movies\"" in taking Steven Soderbergh to task.<br /><br />It's usually satisfying to watch a film director change his style/subject, but Soderbergh's most recent stinker, The Girlfriend Experience(2009), was also missing a story, so narrative (and editing?) seem to suddenly be Soderbergh's main challenge. Strange, after 20-odd years in the business. He was probably never much good at narrative, just hid it well inside \""edgy\"" projects.<br /><br />None of this excuses him this present, almost diabolical failure. As David Stratton warns, \""two parts of Che don't (even) make a whole\"". <br /><br />Epic biopic in name only, Che(2008) barely qualifies as a feature film! It certainly has no legs, inasmuch as except for its uncharacteristic ultimate resolution forced upon it by history, Soderbergh's 4.5hrs-long dirge just goes nowhere.<br /><br />Even Margaret Pomeranz, the more forgiving of Australia's At The Movies duo, noted about Soderbergh's repetitious waste of (HD digital storage): \""you're in the woods...you're in the woods...you're in the woods...\"". I too am surprised Soderbergh didn't give us another 2.5hrs of THAT somewhere between his existing two Parts, because he still left out massive chunks of Che's \""revolutionary\"" life! <br /><br />For a biopic of an important but infamous historical figure, Soderbergh unaccountably alienates, if not deliberately insults, his audiences by<br /><br />1. never providing most of Che's story; <br /><br />2. imposing unreasonable film lengths with mere dullard repetition; <br /><br />3. ignoring both true hindsight and a narrative of events; <br /><br />4. barely developing an idea, or a character; <br /><br />5. remaining claustrophobically episodic; <br /><br />6. ignoring proper context for scenes---whatever we do get is mired in disruptive timeshifts; <br /><br />7. linguistically dislocating all audiences (even Spanish-speakers will be confused by the incongruous expositions in English); and <br /><br />8. pointlessly whitewashing his main subject into one dimension. Why, at THIS late stage? The T-shirt franchise has been a success! <br /><br />Our sense of claustrophobia is surely due to Peter Buchman and Benjamin VanDer Veen basing their screenplay solely on Guevara's memoirs. So, like a poor student who has read only ONE of his allotted texts for his assignment, Soderbergh's product is exceedingly limited in perspective.<br /><br />The audience is held captive within the same constrained knowledge, scenery and circumstances of the \""revolutionaries\"", but that doesn't elicit our sympathy. Instead, it dawns on us that \""Ah, Soderbergh's trying to hobble his audiences the same as the Latino peasants were at the time\"". But these are the SAME illiterate Latino peasants who sold out the good doctor to his enemies. Why does Soderbergh feel the need to equate us with them, and keep us equally mentally captive? Such audience straitjacketing must have a purpose.<br /><br />Part2 is more chronological than Part1, but it's literally mind-numbing with its repetitive bush-bashing, misery of outlook, and lack of variety or character arcs. DelToro's Che has no opportunity to grow as a person while he struggles to educate his own ill-disciplined troops. The only letup is the humour as Che deals with his sometimes deeply ignorant \""revolutionaries\"", some of whom violently lack self-control around local peasants or food. We certainly get no insight into what caused the conditions, nor any strategic analyses of their guerrilla insurgency, such as it was.<br /><br />Part2's excruciating countdown remains fearfully episodic: again, nothing is telegraphed or contextualized. Thus even the scenes with Fidel Castro (Demián Bichir) are unexpected and disconcerting. Any selected events are portrayed minimally and Latino-centrically, with Part1's interviews replaced by time-shifting meetings between the corrupt Bolivian president (Joaquim de Almeida) and US Government officials promising CIA intervention(!).<br /><br />The rest of Part2's \""woods\"" and day-for-night blue filter just exasperate the audience until they're eyeing the exits.<br /><br />Perhaps DelToro felt too keenly the frustration of many non-American Latinos about never getting a truthful, unspun history of Che's exploits within their own countries. When foreign governments still won't deliver a free press to their people--for whatever reason--then one can see how a popular American indie producer might set out to entice the not-so-well-read (\""I may not be able to read or write, but I'm NOT illiterate!\""--cf.The Inspector General(1949)) out to their own local cinemas. The film's obvious neglects and gross over-simplifications hint very strongly that it's aiming only at the comprehensions of the less-informed WHO STILL SPEAK LITTLE English. If they did, they'd have read tomes on the subject already, and critiqued the relevant social issues amongst themselves--learning the lessons of history as they should.<br /><br />Such insights are precisely what societies still need--and not just the remaining illiterate Latinos of Central and South America--yet it's what Che(2008) gleefully fails to deliver. Soderbergh buries his lead because he's weak on narrative. I am gobsmacked why Benicio DelToro deliberately chose Soderbergh for this project if he knew this. It's been 44yrs, hindsight about Guevara was sorely wanted: it's what I went to see this film for, but the director diabolically robs us of that.<br /><br />David Stratton, writing in The Australian (03-Oct-2009) observed that while Part1 was \""uneven\"", Part2 actually \""goes rapidly downhill\"" from there, \""charting Che's final campaign in Bolivia in excruciating detail\"", which \""...feels almost unbearably slow and turgid\"".<br /><br />Che:The Guerilla aka Part2 is certainly no travelogue for Bolivia, painting it a picture of misery and atavism. The entire second half is only redeemed by the aforementioned humour, and the dramatic--yet tragic--capture and execution of the film's subject.<br /><br />The rest of this interminable cinema verite is just confusing, irritating misery--shockingly, for a Soderbergh film, to be avoided at all costs. It is bound to break the hearts of all who know even just a smattering about the subject.(2/10)"""
7741_1,0,"Josh Hartnett's dead eyes, the thick writing of it, and Harrison Ford being in a buddy-cop comedy ! Here's 3 reasons to hate it, avoid it, and to utilize 116 minutes of your life better.<br /><br />The buddy-cop movies are fun. However their real golden age was back in the 1980s and the 1990s. Making one that tries to mix action and comedy through the police of Hollywood itself is sure a good idea but the final result of that turned out to be not at least a spoof of the subgenre but a reason to ask God to have mercy upon all the past movies of the same kind whereas the worst of them was by all means greater than (Hollywood Homicide).<br /><br />What really did happen to this entertaining formula ?! Since a whole decade the things hadn't been the same. You'd have a buddy-action stubborn flop after another. I'll delight you with some titles to catch on the disaster well : (I Spy - 2002), (National Security - 2003), (Taxi - 2004), (Starsky & Hutch - 2004), and the worst of them all yet (Miami Vice - 2006) ! <br /><br />I believe one of the reasons is the natural case of saturation after many similar cinematic flicks and TV shows during 2 decades already. Add to that, particularly here, the negligent dealing and the dull humor. Actually the matter this time is totally unbearable. Yes, we've got the characters of 2 loyal cops who have second jobs, and the background of sinful city, but what else was new ?! It's not about cliché; it's about few renewals mixed with clichés where both have been badly made.<br /><br />The acting, especially from (Hartnett)'s side, is terrible. This guy is anything but a comedian (or actor !). So his character was wanting to revenge for his father's death ! Revenge on yourself man, he probably died out of watching your acting !!. Even the small roles got people that have nothing to do with comedy (or that's what they seemed here anyhow !).<br /><br />The directing fails in presenting something that comic or that harsh, some parts managed to be highly dull (arresting the black guy through the lack ??) ; it's a rare time to be boring in what supposed to be action/comedy ! They didn't utilize Hollywood itself whether as an ironic place where there is ugly face behind the superficial charm, or even as a place which's full of shining or fallen stars (cameos that could've given it few interesting moments).<br /><br />It's a very easy movie that relayed on being watchable by only its stars' glamour, and as being a Buddy-cop movie to end up as one of the worst cases of 2 stars with non-chemistry on the screen (one of them has no chemistry with the screen itself ! Guess who ?!), and a Buddy-Cop destroyer more than movie ! God, don't make me, or my children, live enough to witness (Hollywood Homicide  Part 2) ! At last, look at Harrison Ford's performance, he wanted to have a good time, but at least we didn't."
6621_1,0,"Something somewhere must have terribly gone wrong right at the time when the director was perceiving this plot. The movie, that was supposed to be the remake of one of the most loved movies in cinema, fails to deliver in every aspect of movie making. The best of the artists could also not pick up the tuning, that simply goes on to show that the movie in itself was a grave mistake.<br /><br />The editing is poor. Direction is crap. Acting is out of this world(omg)! The characters who are supposed to look scary force people to laugh on the stupidity of their dialogues and costumes.<br /><br />I wouldn't watch the movie even if someone paid me the cost of the tickets or even gave me a free burger with it."
5260_1,0,"Normally, I have no problem with a movie or story with an ending that leaves you wondering to puzzle out what really happened, when it's done on purpose...<br /><br />But this movie really feels like they got all but the last 15 minutes done, then realized they had $5 left to finish on...<br /><br />I saw it on TBS... I recommend you not spend money on it either. If you catch it on TV, watch all but the last 15 minutes, then walk away and make your own ending in your mind.<br /><br />Really, the movie would have been better if they had simply got away, and come back with the State Poice of Feds only to find that the town and the car graveyard was gone, and by all appearances had never been there...<br /><br />\Wish I had more thumbs, so I could give that movie 4 thumbs down!\"""""
1609_3,0,"The first part, Che in Cuba, is about that portion of his life. It contains too many indistinguishable battles and Che ministering to too many indistinguishable wounded (remember that Che was a physician). It ends as Castro wins the revolution; Che never gets to Havana. The second part, Che in Bolivia, is about guess what. It contains too many indistinguishable battles and Che ministering to too many indistinguishable wounded.<br /><br />When I realized this was supposed to be an \epic\"" (I never knew *anything* but the title before it started), I naturally thought of the greatest epic of them all, David Lean's Lawrence of Arabia. More of that later.<br /><br />Not to be a racist, but aside from what I've already mentioned is the fact that there are too many characters who are, well, indistinguishable -- unknown Hispanic actors who look alike, especially considering they all wear \""Che\"" beards and all wear Che fatigues. This results in the viewer not being able to identify with anyone other than Che, Benicio del Toro (even Fidel has a very minor role). While del Toro's terrific, think of \""Lawrence\"" with Peter O'Toole as the only discernible character: no Alec Guinness, no Omar Sharif, no Anthony Quinn, etc. You get the idea.<br /><br />Because the other characters are interchangeable, this results in a loss of reference. When top aides of Che are killed, you feel no remorse since you don't know who they are. Even when Che is killed (I don't think that's a spoiler), there's no empathy from the audience -- he's just killed.<br /><br />He's too one-dimensional to relate to as a human being. Aside from being a revolutionary and second only to Jesus in moral rectitude, the only thing we learn about Che is that he's married with five children (he tells another character that near the end). What was his motivation? A complete enigma.<br /><br />Maybe Soderbergh is purposely aping Lean. Like Soderbergh's Che, Lean never lets us know anything about Lawrence, the mystery man of Arabia. But at least Lawrence had a friend (Sharif) and associates (Guinness, Quinn). He was as courageous as he was insecure -- i.e., had human qualities. Che is like a machine, about as warm as The Terminator.<br /><br />Earlier this year there was another war epic, Mongol. Che makes Mongol look like It's a Wonderful Life."""
7967_4,0,"I might not be a huge admirer of the original \Creepshow\"", but its trashy sequel makes that anthology look like perfection! And to think I was going into this expecting to like this one more. Five years after its predecessor, George Romero gets back on board the EC Comic style trail and on this outing pens the screenplay for Steve King's three stories. Though, the direction is handed off to Michael Gornick. The film mostly falters in that aspect with uneven brushes by Gornick. But most of the blame would have to go to Romero's dreadfully static and unbearably cringe-like script (especially in those dialogues streaming through the first and final story). Moralistic messages (that came from mostly a sour bunch of characters) simply took over the black humour. Oh it was painful and the same can be said about the lively rotten music score accompanying the picture. Loosely linking the three tales (Old Chief Woodenhead, The Raft and The Hitchhiker) together is a mildly curious and effective wraparound story done in nostalgia (80s) animation form. I rather liked this segment and the wisecracking Creep character was a glowing light. <br /><br /># The first story \""Old Chief Woodenhead\"" sees two elderly proprietors (George Kennedy & Dorothy Lamour) of a general store in a dying native community, Dead River. Get robbed and eventually killed by a couple of punks dying to live it up in Hollywood. In front of the store is a wooden statue of an Indian Chief that comes to live to avenge their deaths. <br /><br />-Listen to George Kennedy waffle.. And waffle on for 10 minutes about how he's committed to his 'great' community. What a nice touchy feely time. Well, just like Kennedy's speeches, this is one monotonously colourless and overdrawn item that never makes good of a fine premise. The overbearing script is plain inane and the performances are suitably so. These two factors really added to my headache. When the Indian comes alive and turns avenger, the goons meet a very quick (though grisly) death in the proper fashion. The effects were commendably done, but what about that free flowing hair. How could Hollywood knock that lock of hair back? Ugh! <br /><br /># Second story \""The Raft\"" follows a group of dope smoking and yahoo teens heading up to a secluded lake. After swimming to the raft in the middle of the lake, they get trapped on the platform because of an ominous looking creature lurking in the water. <br /><br />-Now this is much better, MUCH better. What starts of as your basic teens run afoul turns into a mysteriously creepy set-up that's full of tight and claustrophobic tension. And it doesn't even cop out on the flashes of nudity or spiteful splatter. Quite morbid it is and that goes for its sense of humour too. The surprisingly ironic ending has a beautiful touch to it. The performances from the nobodies are acceptable without making a huge mark. Gornick's direction sticks to the nasty and rather gooey side. While, the alarming music score on this occasion pressed the right chords. The sludge-like creature in the lake (like many have mentioned) looks like an icky black tarpaulin (yeah you're reading that right!) floating on the water. <br /><br /># Finally number three concludes with \""The Hitchhiker\"". A wealthy, but sexually lacking woman is on her way back home after being with her male gigolo, but she's is running late. Thinking of some ideas to explain for her lateness if needed, she skids off the road and accidentally hit's a hitchhiker. Instead of checking or getting help, she drives off in the hope getting home before her husband. Soon enough she's being terrorised by the mangled corpse of the dead hitchhiker.<br /><br />-Not awful, but I really didn't get into this laughably ludicrous exercise at all. Compared to the first two this one was so different in tone and tried to tickle the funny bone instead. Lois Chiles was okay in the lead role, but that constant assuring and the little conversations she has with herself became pitifully aggravating and downright tired. The vivid make-up effects are well-displayed and dripping with vision. When she hit's the hitchhiker that's when it becomes hectic, cheesy and over-the-top in its execution. From there onwards we endlessly hear our supposedly dead hitchhiker repeat and repeat and repeat the line, \""Thanks for the ride lady!\"" This happens every time she decides to run over him. Have a little courtesy for the dead darling. <br /><br />In all, the second short story \""The Raft\"" and the unpleasantly, well-conceived effects is what lifts this extremely inferior sequel."""
7549_1,0,"If Edward Woodward was the the flicks watching this film then that's what he would scream out in horror. <br /><br />I'm sorry folks but enough's enough. We had Get Carter, The Italian Job, Alfie and now this. What's the similarities? No. It's not exactly a coincidence that three of the originals star Maurice Micklewhite and the other stars another great British actor. The main common ingredient in those originals IS the britishness of the films. They weren't made to impress Hollywood. They were quirky English films with a unique charm/atmosphere that just cannot be replicated in the USA. The word is CULT and what better way to destroy a cult film than to bastardise it with a remake or even a sequel. <br /><br />Wicker 06 had a tough task before it even hit the road. Wicker 73 is even more enigmatic that other said cult films; it defies genre, intelligent scripts, A-grade actors, the music score, set-pieces that defy description and all the stories surrounding the film.<br /><br />So here comes a remake. Don't worry. No originals were harmed in the making of this remake. Some major aspects of the story needed to be reworked for the modern USA - communications, paganism, virgins. But that's just about the whole premise. So we give the cop a Nam style trauma past complete with shock music flashbacks for the cheap scares. Then with no mobile phone mast on the island that sorts the communication out - but in the real world this wouldn't happen. Cops just don't go missing. Give him a blood link for motivation rather than the clash of beliefs and you have the remake. Wafer thin though, isn't it?<br /><br />It's just that it was all laid on with a trowel. The name alterations were simply hammy, almost Carry On, there was no sense of community on the island, no centre of town to catch your bearings, just a few houses dotted about a forest and that was it. Willow was just annoying by not giving out any info at all and Cage was useless to let her get away with it. When he went into the well you just knew he would get locked it. The screenplay was signposted all the way to the end - and you just wanted it to hurry up and end. The epilogue was absolutely hilarious and didn't know when to stop. <br /><br />That ending is probably the best way to summarise the difference between the two. One ends in the most beautiful sunset after the most horrific day. The other ends with a post-production explain-it-all-to-the-thickies type conclusion.<br /><br />I loved the original but went to the cinema with an open mind and was excited to see the film. I left thankful in the knowledge that this film will probably end up beneath a highway somewhere only this time mercifully forgotten forever."
10819_3,0,"I agree with one of the other comment writers about good story & good actors but mismatched, and I would also say rushed. It has been about 24years since I read the book as it was in school. But I felt that you would need to know the story of Jane Eyre when watching this one as bits are left out & therefore it doesn't fully make sense. For example Jane & Mr Rochester have hardly spoken & suddenly he is proposing marriage!!! The actors don't have time to let the audience know how their character feels about each thing happening in the story.The actors are good but aren't given enough time to do this story justice. I'm sorry to say it but I didn't really enjoy this version.The 1970 version with Susanna York & George C Scott would be the Jane Eyre movie of my preference BUT you should check out the 1983 BBC mini series version with Zelah Clarke & Timothy Dalton in the 2 main roles. I love it so much I watch it regularly.There is an abridged version which goes for 225mins or the full version for 330mins."
1354_1,0,"I saw his film at the Ann Arbor Film Festival. I am a film student at the Univeristy of Michigan so I know a thing or two about film. And Crispin Glover's film is outrageous. He basically exploits the mentally challenged. Not only is Shirly Temple the anti-Christ (which I admit is a little funny) telling the mentally challenged to kill each other, but there is an obsession with killing snails. Crispin also plays with the idea of being in love with one of his actors who is as they all are, mentally challenged. PETA and Human Rights should be all over this thing. It's not 'counter-culture' as Crispin stated at the Ann Arbor Film Festival, it's exploitation."
3527_2,0,"had to see this cos it looked like a great scary premise- prisoners finding magic book,oo err! claustrophobic terror ensues, etc. <br /><br />but there didn't seem to be a story to go along with the great idea. rather than chilling/physcological horror, it relied on effects out in the open- fire and OTT body horror- , which didn't scare at all if your over 12. <br /><br />The logic at the end is ridiculous, with characters being killed off for nothing other than bodycount. waste of good characters- which were the best thing about this film.<br /><br />obviously low budget, which doesn't spoil it, the film really goes nowhere, and- icant believe im going to say this- it needs a Hollywood remake. you simply loose interest in this version. definitely not in the same league as other french films coming out in the last few years like crimson rivers which were at least watchable/entertaining, malefique isn't watchable to the end to be honest. and i bet you can guess the ending before you have watched the film. really really disappointing- impossible to recommend."
8640_4,0,"I watched 3/4 of this movie and wondered why it got such horrible reviews here. It was fairly easy to watch (at 3am). It had good casting - Kevin Dillon's role of the sociopath serial killer was very believable - he was both charasmatic and chilling. The rest of the main characters weren't so bad either.<br /><br />This is your typical stalker/suspense movie. A married couple cannot conceive so they go to a fertility clinic for help. A sociopathic \genetic material\"" donor fixates on the recipients and, in typical stalker form, intrudes into their lives.<br /><br />As I said, most of the movie was fairly good.. we see \""Conan\"" grow more and more obsessed in raising his baby and creating the perfect family with the mother. Of course things don't work out for him the way he planned. Not a bad plot line.<br /><br />But, the last 15 minutes were just horrible. I am pretty tolerant with movies (especially at 3am!).. but, I was just amazed at how bad the ending was written. I actually scoffed outloud!<br /><br />All in all, not the worst movie I've seen, but I wouldn't be able to sit through it again (unless I skipped the ending). The only redeaming quality here was Kevin Dillon's role - - one of the best serial killers ever.<br /><br />Try looking around at the other channels before watching this.. But, if nothing better is on, I'd give it a try.. =)"""
6384_2,0,"I was recently online looking at a site that featured public domain movies. In their long list of films was this film and I thought I must be hallucinating at such an offensive title and premise. But, no, that's really what it was. And since the film was only about 27 minutes long, I decided to give it a try. If it had turned out to be some porno movie, I would have stopped watching. Instead, it turned out to be the most bizarre film I have ever seen. The Danish production crew tried, with a budget of about $49, to make a Star Trek-style film about a crew of very gay men traveling about the galaxy wiping out female oppression by killing all the women--like they proceeded to do on the Earth! And in every case, they were met with cheers and thanks from the now gay men of the planet.<br /><br />Subtle, this ain't. With some of the most obscene and juvenile names of characters I've ever heard, I don't even think I can write them on IMDb without having my review removed! However, despite the utter crappiness of it all, it was strangely watchable and worth a peek. But, as I mentioned already, due to the crude names and odd subject matter (though no nudity), it's a film for adults only. <br /><br />By the way, this movie left me with 1001 questions as to WHO would make this, WHY make it and WHO was the intended audience?! It may not be the absolute worst thing I have ever seen, but it probably is the weirdest and possibly the most offensive!"
4706_1,0,"That's right, you heard me this movie is a freaking' ABOMINATION. First off, the band, who the hell is going to go see or listen to a band called \THE NAKED BROTHERS BAND\""?!?! Not only is the name terrible but so are the musicians, they can't even play anything! Also, the lead singer sounds more girly than Geddy Lee, and even more his voice is horrible! Not only are they terrible musicians but they're terrible actors. Led by a crappy director and thin plot, this has got to be the dumbest movie ever. I wish this website would let you use a vote of ZERO OR BELOW out of 10, because giving this filth a 1/10 is being WAY too generous.<br /><br />I'm not sure that you can call this a comedy film. If you're looking for comedy with music, go to that \""Weird Al\"" Yankovic guy 'cause he does it a whole lot better than these untalented tweens."""
9347_3,0,"This film limps from self indulgent moment to self indulgent moment, promising to develop into something worth hanging on for. But it doesn't. It's flat, self conscious, unimaginative and tedious.<br /><br />A series of set images and backdrops don't make a film, they make a calendar. This kind of pitiful socialist pseudo drama documentary (\It's TRUE it REALLY happened\"") not only fails to entertain, it fails to convince, so it doesn't even function as social history. Clichés co-mingled with bad acting make this a film very difficult to finish, the amusement factor wearing off fairly quickly. The characters are one dimensional, never developing to the extent that one feels for them. The director's ego is the largest character in this film."""
564_1,0,"The producers made a big mistake casting Mark Lester, who couldn't act or sing, in the title role. Aside from his very bad \acting\"", all of Lester's singing had to be dubbed by a girl. I don't know why they cast him at all, since there would have been so many boys who could have played the part infinitely better and done their own singing as well. Shani Wallis was far too old to play Nancy, who was only supposed to be 16. The current West End version is so much better than the movie in every way. Ross McCormack is the best Artful Dodger of all time and he is certainly far better looking than Jack Wild ever was. It was clearly political to award this old-fashioned musical so many Oscars after the tumultuous events of 1968."""
4975_1,0,"After having seen the Canadian/Icelandic/British 2004 production of \Beowulf & Grendel,\"" which I thought brilliant and stunning, I approached this--the first of 3 newer Beowulf movies due out this year--with trepidation. As soon as I heard \""Viking\"" and saw the horned helmets, I groaned. These were Migration Era Swedes and Danes, not Vikings (they came later). And even the Vikings never wore horns on their helmets (horns make it easy for your enemy to knock your helmet off and then brain you). Then there's Hrolfgar's palace, which looks like a set for a movie about Greece or Rome, not 6th-century Denmark. The swords and armor look like props left over from earlier films set in various historic periods. I spotted weapons that might have been used by Crusaders in \""Kingdom of Heaven,\"" and one character was even wielding a Windlass Steelcrafts reproduction movie sword from \""Beowulf & Grendel\""! Beyond the basic plot of the original epic poem, the writing was dismal and the acting totally wooden and unconvincing. The biggest yuk was a secret-weapon crossbow, complete with sighting scope and exploding projectiles, that looked like something bought from Iraqi insurgents. The special-effects monster and his mom were so on steroids that Beowulf could never have torn off an arm, as he did in the poem. Thank the gods for bazooka crossbows! I could go on, but I won't."""
7523_1,0,"Once again I took a chance and rented this bag of crap. Billed as a horror flick, there wasn't one scene, not one, that was even remotely scarey. NOT ONE!! Sure there was some nudity, but all the lesbian action got a little old. I guess maybe that was suppose to be this movie's saving grace? And Dan, what an annoying ass bag!! Right from the beginning I knew I was in for it when good ol' Dan first spoke. And he was suppose to be intimidating? What a laugh!! All in all, this movie is dreadfully awful! How in the hell do movies like this get made? If you want a movie with a few thrills in it, don't rent this one. This movie is about as thrilling as the Teletubbies."
11194_1,0,"The coming attractions to \The Order\"" make it seem like a decent horror mystery/thriller, but what we get is a plot that has potential to be excellent all thrown together to form a pile of garbage.<br /><br />First off the whole movie consists of terrible dialogue and god awful special affects. The acting was also nothing to be proud of, but Keath Ledger (I think I spelled that right.) saved the movie in this category.<br /><br />For heaven's sake: DON'T SEE THIS MOVIE!"""
7628_1,0,"Black and White film. Good photography. Believable characters. <br /><br />Just awful.<br /><br />I have wasted another perfect evening watching a film that other rated as \worthy\"" and \""very good.\"" There is some good acting here and the back ground setting for the plot is good (more should have been done with this) but it is very slow to grow and never develops. It is totally bases on sex without much romance with much un needed nudity. More could have been done with the main characters. If you are looking for something to watch with you family this in not the movie and if not you will have trouble sitting through it. Though this film is long its only about 1 inch deep!"""
1428_1,0,"Although this film was made before Dogme emerged as the predominant method of filmmaking, and before digital triumphed over -- strike that. You get the point. This 1991 masterpiece clearly anticipated those developments. Corin Nemec is just outstanding as the ne'er do well author and narrator. The pace is slow, but elegantly so, because the cinematography is so beautiful. Record it the next time its on T.V., because I guarantee you'll never see a better nostalgia rip-off made-for- T.V. movie. Direct-to-video never felt so good!"
